Food_code,Main_food_description,FII,FII score,,
53712000,"Snack bar, oatmeal",-0.83235865,20.1611795,,
53712100,"Cereal or Granola bar, NFS",-0.74574936,18.4204818,,
53712200,"Cereal or granola bar, lowfat, NFS",-0.39838639,11.4390835,,
53712210,"Cereal or granola bar, nonfat",-0.82571239,20.0276011,,
53713000,"Cereal or granola bar, reduced sugar, NFS",-0.11652848,5.77422432,,
53713010,"Cereal or granola bar, fruit and nut",-1.00135968,23.5578097,,
53713100,"Cereal or granola bar, peanuts , oats, sugar, wheat germ",-0.74574936,18.4204818,,
53714200,"Cereal or granola bar, chocolate coated, NFS",-0.47961973,13.0717339,,
53714210,"Cereal or granola bar, with coconut, chocolate coated",0.099258401,1.43727922,,
53714220,"Cereal or granola bar with nuts, chocolate coated",-0.14332259,6.31273991,,
53714230,"Cereal or granola bar, oats, nuts, coated with non-chocolate coating",-0.45241547,12.5249751,,
53714250,"Cereal or granola bar, coated with non-chocolate coating",-0.14264929,6.29920765,,
53714300,"Cereal or granola bar, high fiber, coated with non-chocolate yogurt coating",-4.4270553,92.4083994,,
53714400,"Cereal or granola bar, with rice cereal",-1.03133864,24.1603352,,
53714500,"Breakfast bar, NFS",-1.21099567,27.7711325,,
53714510,"Breakfast bar, date, with yogurt coating",-0.41822585,11.8378227,,
53714520,"Breakfast bar, cereal crust with fruit filling, lowfat",-1.21099567,27.7711325,,
53720100,Nutrition bar (Balance Original Bar),-18.5363953,100,,
53720200,Nutrition bar (Clif Bar),-7.87540577,100,,
53720210,Nutrition bar (Clif Kids Organic Zbar),-7.4721588,100,,
53720300,Nutrition bar (PowerBar),-6.31790833,100,,
53720400,Nutrition bar (Slim Fast Original Meal Bar),-5.67899879,100,,
53720500,Nutrition bar (Snickers Marathon Protein Bar),-20.1948284,100,,
53720600,Nutrition bar (South Beach Living Meal Bar),-5.67899879,100,,
53720610,Nutrition bar (South Beach Living High Protein Bar),-23.1187131,100,,
53720700,Nutrition bar (Tiger's Milk),-18.0697301,100,,
53720800,Nutrition bar (Zone Perfect Classic Crunch),-18.9026951,100,,
53729000,"Nutrition bar or meal replacement bar, NFS",-18.9026951,100,,
53800000,"Baby Toddler snack, NFS",-1.90663716,41.7523298,,
53801000,"Cereal bar with fruit filling, baby food",-0.88396731,21.1984249,,
53803050,"Cookie, fruit, baby food",-0.72287154,17.9606771,,
53803100,"Cookie, baby food",-2.3186103,50.0322815,,
53803250,"Cookie, teething, baby",-0.34935597,10.4536565,,
53803300,"Cookie, rice, baby",-0.24493551,8.35498485,,
54001000,"Crackers, NFS",-1.19487377,27.44711,,
54102010,Graham crackers,-0.66893128,16.8765705,,
54102015,Graham crackers (Teddy Grahams),-0.66893128,16.8765705,,
54102020,"Graham crackers, chocolate covered",-0.1421904,6.28998477,,
54102050,"Crackers, oatmeal",-1.01311753,23.7941222,,
54102060,"Crackers, Cuban",-0.15339046,6.5150867,,
54102100,"Graham crackers, reduced fat",-0.60646613,15.6211284,,
54102200,"Graham crackers, sandwich, with filling",-0.48666122,13.2132559,,
54103000,"Crackers, breakfast biscuit",-0.77383814,18.985018,,
54200100,"Crackers, butter, reduced sodium",-0.78951084,19.3000123,,
54201010,"Crackers, matzo, reduced sodium",-0.27895892,9.03879679,,
54202020,"Crackers, saltine, reduced sodium",-0.52654574,14.0148661,,
54204020,"Crackers, wheat, reduced sodium",-0.78951084,19.3000123,,
54204030,"Crackers, woven wheat, reduced sodium",-0.78951084,19.3000123,,
54301010,"Crackers, butter, plain",-1.19487377,27.44711,,
54301020,"Crackers, butter, flavored",-1.19487377,27.44711,,
54301030,"Crackers, butter (Ritz)",-1.19487377,27.44711,,
54301100,"Crackers, butter, reduced fat",-0.88682153,21.2557899,,
54304000,"Crackers, cheese",-0.86300428,20.7771039,,
54304005,"Crackers, cheese (Cheez-It)",-0.86300428,20.7771039,,
54304020,"Crackers, cheese (Goldfish)",-0.86300428,20.7771039,,
54304100,"Crackers, cheese, reduced fat",-0.70555725,17.6126895,,
54304110,"Crackers, cheese, reduced sodium",-0.27958605,9.05140116,,
54304150,"Crackers, cheese, whole grain",-0.71230764,17.7483608,,
54305010,"Crackers, crispbread",-0.70356858,17.5727208,,
54305020,"Crackers, flatbread",-0.66252109,16.7477368,,
54307000,"Crackers, matzo",-0.27895892,9.03879679,,
54308000,"Crackers, milk",-0.48923652,13.265015,,
54313000,"Crackers, oyster",-0.65738176,16.644445,,
54318000,"Chips, rice",-0.67435149,16.9855075,,
54318500,Rice cake,-0.53933109,14.2718297,,
54319000,"Crackers, rice",-0.60150698,15.5214581,,
54319005,"Crackers, rice and nuts",-0.69273892,17.3550631,,
54319020,Popcorn cake,-0.50524573,13.5867726,,
54319500,Rice paper,-0.22762882,8.0071501,,
54325000,"Crackers, saltine",-0.65738176,16.644445,,
54325010,"Crackers, saltine, reduced fat",-0.3196164,9.85594227,,
54325060,"Crackers, saltine, multigrain",-1.02226334,23.9779371,,
54326000,"Crackers, multigrain",-1.19321468,27.4137652,,
54328000,"Crackers, sandwich",-0.35433019,10.5536297,,
54328100,"Crackers, sandwich, peanut butter filled",-0.35433019,10.5536297,,
54328105,"Crackers, sandwich, peanut butter filled (Ritz)",-0.44157751,12.3071508,,
54328110,"Crackers, sandwich, reduced fat, peanut butter filled",-0.49068622,13.2941513,,
54328120,"Crackers, whole grain, sandwich, peanut butter filled",-0.83711286,20.256731,,
54328200,"Crackers, sandwich, cheese filled",-0.23574405,8.17025229,,
54328210,"Crackers, sandwich, cheese filled (Ritz)",-0.43289252,12.1325975,,
54336000,"Crackers, water",-0.35335495,10.5340292,,
54336100,"Crackers, wonton",-1.50096366,33.5989903,,
54337010,"Crackers, woven wheat",-1.02685214,24.0701643,,
54337020,"Crackers, woven wheat, plain (Triscuit)",-1.02685214,24.0701643,,
54337030,"Crackers, woven wheat, flavored (Triscuit)",-1.02685214,24.0701643,,
54337060,"Crackers, woven wheat, reduced fat",-0.82074996,19.927865,,
54338000,"Crackers, wheat",-1.02685214,24.0701643,,
54338010,"Crackers, wheat, plain (Wheat Thins)",-1.02685214,24.0701643,,
54338020,"Crackers, wheat, flavored (Wheat Thins)",-1.02685214,24.0701643,,
54338100,"Crackers, wheat, reduced fat",-0.88682153,21.2557899,,
54339000,"Crackers, corn",-1.01311753,23.7941222,,
54340100,"Crackers, gluten free, plain",-1.21165519,27.7843876,,
54340110,"Crackers, gluten free, flavored",-1.21165519,27.7843876,,
54350000,"Crackers, baby food",-1.10236088,25.58776,,
54350010,"Gerber Finger Foods, Puffs, baby food",-0.91312206,21.7843851,,
54350020,"Finger Foods, Puffs, baby food",-2.25111317,48.6757052,,
54350100,"Baby Toddler puffs, fruit",-2.25479499,48.7497034,,
54350200,"Baby Toddler puffs, vegetable",-2.25479499,48.7497034,,
54360000,"Crunchy snacks, corn based, baby food",-1.35592171,30.6838966,,
54360100,Baby Toddler wheels,-0.46578693,12.7937185,,
54401011,Corn nuts,-0.47010536,12.8805115,,
54401021,"Corn chips, plain",-0.95131446,22.5519867,,
54401026,"Corn chips, flavored",-0.97280228,22.9838551,,
54401031,"Corn chips, plain (Fritos)",-0.95873619,22.7011508,,
54401035,"Corn chips, flavored (Fritos)",-0.95489352,22.6239198,,
54401055,Cheese flavored corn snacks,-0.81427175,19.7976641,,
54401065,"Cheese flavored corn snacks, reduced fat",-1.0018883,23.568434,,
54401075,"Tortilla chips, plain",-0.72867461,18.0773088,,
54401081,Cheese flavored corn snacks (Cheetos),-0.81427175,19.7976641,,
54401085,"Tortilla chips, flavored",-0.85891224,20.694861,,
54401090,"Corn chips, reduced sodium",-0.99602252,23.4505419,,
54401095,"Tortilla chips, popped",-0.59680206,15.4268972,,
54401110,"Tortilla chips, nacho cheese flavor (Doritos)",-0.85891224,20.694861,,
54401111,"Tortilla chips, cool ranch flavor (Doritos)",-0.72600682,18.0236907,,
54401112,"Tortilla chips, other flavors (Doritos)",-0.85891224,20.694861,,
54401121,"Tortilla chips, reduced fat, plain",-0.48934765,13.2672485,,
54401122,"Tortilla chips, reduced fat, flavored",-0.48934765,13.2672485,,
54401170,"Tortilla chips, low fat, unsalted",-0.49600305,13.4010105,,
54402080,"Tortilla chips, reduced sodium",-0.7689595,18.8869656,,
54402200,Snack mix,-0.73754384,18.2555649,,
54402610,"Potato chips, restructured, multigrain",-0.69548779,17.4103107,,
54402700,Pita chips,-0.62768805,16.0476526,,
54403001,"Popcorn, NFS",-0.33553313,10.1758411,,
54403005,"Popcorn, movie theater, with added butter",-0.11241153,5.69148071,,
54403006,"Popcorn, movie theater, unbuttered",-0.25146628,8.48624211,,
54403010,"Popcorn, air-popped, unbuttered",-0.6504689,16.5055084,,
54403040,"Popcorn, air-popped, with added butter or margarine",-0.71475516,17.7975516,,
54403045,"Popcorn, popped in oil, unbuttered",-1.1621221,26.7888578,,
54403046,"Popcorn, popped in oil, with added butter or margarine",-1.14752162,26.4954132,,
54403051,"Popcorn, microwave, NFS",-0.33553313,10.1758411,,
54403052,"Popcorn, microwave, plain",-0.33553313,10.1758411,,
54403053,"Popcorn, microwave, plain, light",-0.82511839,20.0156628,,
54403054,"Popcorn, microwave, low sodium",-1.15549238,26.6556118,,
54403055,"Popcorn, microwave, unsalted",-1.15549238,26.6556118,,
54403056,"Popcorn, microwave, butter flavored",-0.33553313,10.1758411,,
54403057,"Popcorn, microwave, butter flavored, light",-0.82511839,20.0156628,,
54403058,"Popcorn, microwave, cheese flavored",-0.33584365,10.1820821,,
54403059,"Popcorn, microwave, kettle corn",-1.10314516,25.6035227,,
54403061,"Popcorn, microwave, kettle corn, light",-0.81248786,19.7618108,,
54403062,"Popcorn, microwave, other flavored",-0.33584365,10.1820821,,
54403080,"Popcorn, ready-to-eat packaged, NFS",-1.13334584,26.2105044,,
54403081,"Popcorn, ready-to-eat packaged, plain",-0.97146846,22.9570475,,
54403082,"Popcorn, ready-to-eat packaged, plain, light",-0.82680856,20.0496323,,
54403083,"Popcorn, ready-to-eat packaged, low sodium",-0.97935398,23.115533,,
54403084,"Popcorn, ready-to-eat packaged, unsalted",-0.97935398,23.115533,,
54403085,"Popcorn, ready-to-eat packaged, butter flavored",-1.13334584,26.2105044,,
54403086,"Popcorn, ready-to-eat packaged, butter flavored, light",-0.82341195,19.9813663,,
54403087,"Popcorn, ready-to-eat packaged, cheese flavored",-1.23093437,28.1718659,,
54403088,"Popcorn, ready-to-eat packaged, cheese flavored, light",-0.82341195,19.9813663,,
54403089,"Popcorn, ready-to-eat-packaged, kettle corn",-0.90174141,21.5556538,,
54403091,"Popcorn, ready-to-eat packaged, kettle corn, light",-0.66072345,16.7116073,,
54403092,"Popcorn, ready-to-eat packaged, other flavored",-1.23093437,28.1718659,,
54403110,"Popcorn, caramel coated",-0.3821168,11.1120927,,
54403120,"Popcorn, caramel coated, with nuts",-0.33386116,10.1422374,,
54403160,"Popcorn, chocolate coated",-0.9334289,22.1925177,,
54404000,"Popcorn chips, plain",-0.59680206,15.4268972,,
54404010,"Popcorn chips, other flavors",-0.59680206,15.4268972,,
54404020,"Popcorn chips, sweet flavors",-0.59078201,15.3059046,,
54406010,Onion flavored rings,-0.32723057,10.0089739,,
54406200,Shrimp chips,-0.92572446,22.0376717,,
54408000,"Pretzels, NFS",-0.33807577,10.2269439,,
54408015,"Pretzels, hard, NFS",-0.33807577,10.2269439,,
54408016,"Pretzels, hard, plain, salted",-0.33807577,10.2269439,,
54408017,"Pretzels, hard, plain, lightly salted",-0.32395982,9.94323762,,
54408030,"Pretzels, hard, plain, unsalted",-0.31058178,9.6743619,,
54408035,"Pretzels, hard, flavored",-0.36734766,10.8152585,,
54408070,"Pretzels, hard, multigrain",-0.38532159,11.1765036,,
54408081,"Pretzels, hard, plain, gluten free",0.006160558,3.30838574,,
54408082,"Pretzels, hard, flavored, gluten free",-0.027097,3.97680553,,
54408100,"Pretzel, baby food",-0.25257066,8.50843821,,
54408105,"Pretzel chips, hard, plain",-0.32860472,10.0365921,,
54408110,"Pretzel chips, hard, flavored",-0.32645732,9.99343293,,
54408115,"Pretzel chips, hard, gluten free",0.006204862,3.3074953,,
54408190,"Pretzels, hard, coated, NFS",-0.37764376,11.0221924,,
54408200,"Pretzels, hard, chocolate coated",-0.37764376,11.0221924,,
54408210,"Pretzels, hard, white chocolate coated",0.039960416,2.62906673,,
54408250,"Pretzels, hard, yogurt coated",0.084772643,1.72841804,,
54408260,"Pretzels, hard, coated, gluten free",0.167362412,1,,
54408290,"Pretzels, hard, filled, NFS",-0.06908966,4.82078559,,
54408300,"Pretzels, hard, cheese filled",-0.06908966,4.82078559,,
54408310,"Pretzels, hard, peanut butter filled",-0.56926029,14.8733551,,
54408400,"Pretzels, soft, NFS",-0.20136152,7.47922249,,
54408405,"Pretzels, soft, ready-to-eat, NFS",-0.20136152,7.47922249,,
54408410,"Pretzels, soft, ready-to-eat, salted, buttered",-0.20136152,7.47922249,,
54408411,"Pretzels, soft, ready-to-eat, unsalted, buttered",-0.20076011,7.46713523,,
54408415,"Pretzels, soft, ready-to-eat, salted, no butter",-0.20770262,7.60666782,,
54408416,"Pretzels, soft, ready-to-eat, unsalted, no butter",-0.20675376,7.58759732,,
54408420,"Pretzels, soft, ready-to-eat, cinnamon sugar coated",-0.1415328,6.27676827,,
54408422,"Pretzels, soft, ready-to-eat, coated or flavored",-0.17265162,6.90220304,,
54408430,"Pretzels, soft, ready-to-eat, topped with meat",-0.19054073,7.26174337,,
54408432,"Pretzels, soft, ready-to-eat, topped with cheese",-0.18980496,7.24695553,,
54408450,"Pretzels, soft, from frozen, NFS",-0.20136152,7.47922249,,
54408455,"Pretzels, soft, from frozen, salted",-0.20770262,7.60666782,,
54408456,"Pretzels, soft, from frozen, unsalted",-0.20675376,7.58759732,,
54408460,"Pretzels, soft, from frozen, cinnamon sugar coated",-0.1415328,6.27676827,,
54408462,"Pretzels, soft, from frozen, coated or flavored",-0.17265162,6.90220304,,
54408465,"Pretzels, soft, from frozen, topped with meat",-0.19054073,7.26174337,,
54408466,"Pretzels, soft, from frozen, topped with cheese",-0.18980496,7.24695553,,
54408470,"Pretzels, soft, filled with cheese",-0.18980496,7.24695553,,
54408475,"Pretzels, soft, from school lunch",-0.32824543,10.0293709,,
54408480,"Pretzels, soft, multigrain",-0.32998962,10.0644261,,
54408485,"Pretzels, soft, gluten free",-0.11662018,5.77606747,,
54408486,"Pretzels, soft, gluten free, cinnamon sugar coated",-0.07274786,4.89430928,,
54408487,"Pretzels, soft, gluten free, coated or flavored",-0.08878223,5.21657248,,
54420210,Multigrain chips (Sun Chips),-0.73924885,18.2898328,,
54420220,"Snack mix, plain (Chex Mix)",-0.62535821,16.0008267,,
54440010,Bagel chips,-0.37331033,10.9350979,,
54440020,Cracker chips,-0.73924885,18.2898328,,
55100005,"Pancakes, NFS",-0.45125483,12.5016483,,
55100010,"Pancakes, plain, from frozen",-0.47829838,13.045177,,
55100015,"Pancakes, plain, reduced fat, from fozen",-0.37780112,11.025355,,
55100020,"Pancakes, with fruit, from frozen",-0.50991654,13.6806477,,
55100025,"Pancakes, with chocolate, from frozen",-0.46460946,12.7700535,,
55100030,"Pancakes, whole grain, from frozen",-0.54689791,14.4239097,,
55100035,"Pancakes, whole grain, reduced fat, from frozen",-0.54689791,14.4239097,,
55100040,"Pancakes, gluten free, from frozen",0.008793589,3.25546634,,
55100050,"Pancakes, plain, from fast food / restaurant",-0.56133388,14.7140478,,
55100055,"Pancakes, with fruit, from fast food / restaurant",-0.71756358,17.8539961,,
55100060,"Pancakes, with chocolate, from fast food / restaurant",-0.5134214,13.7510894,,
55100065,"Pancakes, whole grain, from fast food / restaurant",-0.64000961,16.2952948,,
55100070,"Pancakes, whole grain and nuts, from fast food / restaurant",-0.76166144,18.7402873,,
55100080,"Pancakes, from school, NFS",-0.72981615,18.1002518,,
55101000,"Pancakes, plain",-0.45125483,12.5016483,,
55101015,"Pancakes, plain, reduced fat",-0.37780112,11.025355,,
55103000,"Pancakes, with fruit",-0.63547941,16.2042455,,
55103020,"Pancakes, pumpkin",-0.75591315,18.6247564,,
55103100,"Pancakes, with chocolate",-0.41798009,11.8328833,,
55105000,"Pancakes, buckwheat",-0.61978464,15.8888076,,
55105100,"Pancakes, cornmeal",-0.24241987,8.30442481,,
55105200,"Pancakes, whole grain",-0.52983627,14.0810001,,
55105205,"Pancakes, whole grain, reduced fat",-0.4539277,12.5553683,,
55106000,"Pancakes, gluten free",0.008793589,3.25546634,,
55200010,"Waffle, NFS",-0.67744284,17.0476383,,
55200020,"Waffle, plain, from frozen",-0.67744284,17.0476383,,
55200030,"Waffle, plain, reduced fat, from frozen",-0.38642911,11.1987628,,
55200040,"Waffle, fruit, from frozen",-0.6980989,17.4627896,,
55200050,"Waffle, chocolate, from frozen",-0.65277639,16.5518851,,
55200060,"Waffle, whole grain, from frozen",-0.66930623,16.8841065,,
55200070,"Waffle, whole grain, reduced fat, from frozen",-0.53115965,14.1075978,,
55200080,"Waffle, whole grain, fruit, from frozen",-0.68905199,17.2809622,,
55200090,"Waffle, gluten free, from frozen",-0.23067012,8.06827502,,
55200100,"Waffle, plain, from fast food / restaurant",-0.92655339,22.0543318,,
55200110,"Waffle, chocolate, from fast food / restaurant",-0.82146325,19.9422007,,
55200120,"Waffle, fruit, from fast food / restaurant",-1.06178875,24.77233,,
55200130,"Waffle, whole grain, from fast food / restaurant",-1.02022167,23.9369032,,
55200200,"Waffle, from school, NFS",-0.54507243,14.3872207,,
55201000,"Waffle, plain",-0.68173445,17.1338922,,
55203000,"Waffle, fruit",-0.87362586,20.9905796,,
55203600,"Waffle, chocolate",-0.62327048,15.9588669,,
55203700,"Waffle, cinnamon",-0.6851319,17.2021751,,
55204000,"Waffle, cornmeal",-0.37727092,11.014699,,
55205000,"Waffle, whole grain",-0.77902906,19.0893465,,
55208000,"Waffle, gluten free",-0.23067012,8.06827502,,
55211050,"Waffle, plain, reduced fat",-0.55006341,14.4875308,,
